time (s), potA, potB
0,506,514
1,506,513
2,506,513
3,506,513
4,506,513
5,505,513
6,506,513
7,505,513
8,506,513
9,506,513
10,506,513
11,506,513
12,506,514
13,505,514
14,506,514
15,506,513
16,506,513
17,506,514
18,506,513
19,506,514
20,506,514
21,506,513
22,505,513
23,506,513
24,506,513
25,506,514
26,506,514
27,506,513
28,506,513
29,506,516
30,505,521
31,504,526
32,504,537
33,503,546
34,503,556
35,503,566
36,502,575
37,503,585
38,503,591
39,503,598
40,503,602
41,504,602
42,504,603
43,504,603
44,504,603
45,504,603
46,504,602
47,504,602
48,504,603
49,504,603
50,504,603
51,504,602
52,504,602
53,507,591
54,513,570
55,515,549
56,522,511
57,525,482
58,521,461
59,517,443
60,504,442
61,490,454
62,478,466
63,465,492
64,460,518
65,464,533
66,474,548
67,491,556
68,515,550
69,535,545
70,555,535
71,565,520
72,565,513
73,558,506
74,540,504
75,517,506
76,494,508
77,470,512
78,454,514
79,448,511
80,449,506
81,460,500
82,480,493
83,501,489
84,521,487
85,538,492
86,548,501
87,549,515
88,546,530
89,534,544
90,522,555
91,509,558
92,496,556
93,491,546
94,488,529
95,488,509
96,491,490
97,496,472
98,501,462
99,504,460
100,504,466
101,504,480
102,502,499
103,501,519
104,501,537
105,502,550
106,505,557
107,513,557
108,519,550
109,525,537
110,529,523
111,529,506
112,527,494
113,519,485
114,508,483
115,496,484
116,485,492
117,477,500
118,474,507
119,474,516
120,480,520
121,491,523
122,505,523
123,519,522
124,531,519
125,539,518
126,540,518
127,538,518
128,529,521
129,518,523
130,506,523
131,494,523
132,486,519
133,481,514
134,480,507
135,484,502
136,491,496
137,500,494
138,507,494
139,515,495
140,518,503
141,519,510
142,519,521
143,518,528
144,514,536
145,511,537
146,508,537
147,506,532
148,506,525
149,506,515
150,506,505
151,506,496
152,506,493
153,505,492
154,503,493
155,502,497
156,501,505
157,501,512
158,501,520
159,502,525
160,504,526
161,508,527
162,512,526
163,515,523
164,517,518
165,517,514
166,516,509
167,512,507
168,508,506
169,504,506
170,501,507
171,497,508
172,496,510
173,497,511
174,499,511
175,502,512
176,506,512
177,509,512
178,512,512
179,513,512
180,514,513
181,513,514
182,511,515
183,509,515
184,507,515
185,505,515
186,504,515
187,504,514
188,504,513
189,504,512
190,504,512
191,505,512
192,506,512
193,506,512
194,506,513
195,506,513
196,506,513
197,506,513
198,506,513
199,506,513
200,506,513
201,506,513
202,505,513
203,506,513
204,506,513
205,506,513
206,506,513
207,505,513
208,506,513
209,506,513
210,506,513
211,506,513
212,506,513
213,506,513
214,506,513
215,506,513
216,506,513
217,506,513
218,506,513
219,505,513
220,506,513
221,506,513
222,506,513
223,506,513
224,506,513
225,505,513
226,506,513
227,506,513
228,506,513
229,506,513
230,505,513
231,506,513
232,506,513
233,506,513
234,506,513
235,506,513
236,506,513
237,506,513
238,506,513
239,506,513
240,506,513
241,506,513
242,506,513
243,506,513
244,506,513
245,506,513
246,506,513
247,506,513
248,506,513
249,506,513
250,506,513
251,506,513
252,506,513
253,506,513
254,506,513
255,506,513
256,506,513
257,506,513
258,506,513
259,506,513
260,506,514
261,506,513
262,506,513
263,506,513
264,506,513
265,506,513
266,506,513
267,506,513
268,505,513
269,506,513
270,506,513
271,506,513
272,506,513
273,506,513
274,506,513
275,506,513
276,506,513
277,506,513
278,506,513
279,506,513
280,506,513
281,506,513
282,506,513
283,506,513
284,506,513
285,506,514
286,506,513
287,506,513
288,506,513
289,506,513
290,506,513
291,506,513
292,506,513
293,506,513
294,506,513
295,506,513
296,506,513
297,506,513
298,506,513
299,506,513
300,506,513