time (s), potA, potB
0,509,515
1,509,515
2,509,515
3,510,515
4,509,515
5,509,515
6,509,514
7,509,515
8,509,514
9,509,515
10,505,517
11,502,518
12,496,523
13,490,527
14,481,534
15,476,540
16,470,544
17,464,549
18,460,553
19,457,558
20,455,563
21,453,567
22,452,570
23,451,573
24,451,575
25,450,577
26,450,582
27,450,584
28,450,586
29,450,589
30,450,590
31,450,591
32,450,591
33,449,591
34,449,591
35,448,590
36,448,591
37,448,591
38,448,592
39,448,593
40,448,594
41,449,595
42,449,596
43,449,596
44,449,595
45,449,595
46,451,591
47,471,568
48,491,540
49,520,502
50,548,469
51,557,451
52,554,448
53,535,466
54,508,492
55,478,525
56,456,551
57,448,564
58,457,559
59,480,542
60,508,516
61,540,490
62,558,472
63,565,468
64,555,480
65,532,500
66,504,526
67,478,549
68,461,562
69,459,559
70,469,543
71,491,517
72,515,488
73,534,466
74,544,458
75,541,461
76,528,481
77,509,507
78,488,536
79,474,556
80,470,565
81,478,558
82,496,541
83,518,517
84,537,494
85,548,479
86,548,473
87,536,480
88,517,496
89,493,518
90,474,535
91,463,543
92,464,544
93,476,533
94,496,515
95,518,495
96,534,482
97,544,479
98,543,482
99,532,497
100,515,518
101,496,537
102,484,549
103,479,553
104,481,546
105,492,528
106,508,507
107,522,489
108,530,477
109,531,473
110,524,480
111,511,494
112,496,514
113,484,531
114,478,541
115,480,542
116,490,537
117,504,524
118,520,507
119,532,496
120,538,492
121,535,492
122,526,499
123,511,511
124,495,525
125,484,532
126,479,535
127,480,530
128,490,520
129,501,506
130,515,494
131,523,487
132,526,485
133,524,493
134,518,505
135,507,518
136,497,531
137,492,538
138,492,540
139,496,535
140,503,524
141,513,509
142,519,499
143,522,493
144,521,492
145,516,494
146,506,504
147,496,514
148,491,522
149,489,525
150,490,525
151,496,524
152,505,516
153,515,507
154,521,504
155,524,502
156,523,504
157,519,507
158,511,516
159,502,523
160,496,525
161,494,525
162,495,523
163,497,517
164,503,508
165,509,503
166,513,498
167,514,497
168,514,501
169,510,506
170,505,514
171,502,521
172,501,525
173,501,525
174,502,525
175,507,520
176,511,515
177,514,509
178,515,506
179,514,505
180,511,506
181,507,507
182,503,511
183,501,515
184,499,516
185,500,516
186,501,516
187,504,513
188,507,511
189,510,509
190,512,509
191,511,510
192,511,512
193,510,515
194,508,516
195,506,516
196,506,516
197,506,516
198,506,515
199,506,513
200,507,511
201,507,511
202,507,511
203,506,511
204,506,511
205,506,512
206,506,512
207,506,512
208,506,512
209,506,512
210,506,512
211,506,512
212,506,512
213,506,512
214,506,512
215,506,512
216,506,512
217,506,512
218,506,512
219,506,512
220,506,512
221,506,512
222,506,512
223,506,512
224,506,512
225,507,512
226,506,512
227,507,512
228,506,512
229,506,512
230,506,512
231,506,512
232,506,512
233,506,512
234,506,512
235,506,512
236,506,512
237,506,512
238,506,512
239,506,512
240,506,512
241,506,512
242,506,512
243,506,512
244,507,512
245,506,512
246,506,512
247,507,512
248,506,512
249,506,512
250,506,512
251,506,512
252,506,512
253,506,512
254,506,512
255,506,512
256,506,512
257,506,512
258,506,512
259,506,512
260,506,512
261,506,512
262,506,512
263,506,512
264,507,512
265,506,512
266,506,512
267,506,512
268,506,512
269,506,512
270,506,512
271,506,512
272,506,512
273,506,512
274,506,512
275,506,512
276,506,512
277,506,512
278,506,512
279,507,512
280,506,512
281,506,512
282,506,512
283,506,512
284,506,512
285,506,512
286,507,512
287,507,512
288,506,512
289,506,512
290,506,512
291,506,512
292,506,512
293,506,512
294,506,512
295,506,512
296,506,512
297,506,512
298,506,512
299,506,512
300,507,512
