time (s), potA, potB
0,507,515
1,507,514
2,507,515
3,507,515
4,507,515
5,507,515
6,507,515
7,507,515
8,507,518
9,507,519
10,507,524
11,506,531
12,506,540
13,506,549
14,506,561
15,506,572
16,506,579
17,506,587
18,506,595
19,506,601
20,506,602
21,506,602
22,506,602
23,506,602
24,506,602
25,506,602
26,506,602
27,506,601
28,506,601
29,506,600
30,507,600
31,506,597
32,507,590
33,506,585
34,506,577
35,506,569
36,506,558
37,506,549
38,506,542
39,506,537
40,506,536
41,506,539
42,506,546
43,506,553
44,506,561
45,506,569
46,506,575
47,506,580
48,506,585
49,506,588
50,506,591
51,506,595
52,506,597
53,506,598
54,506,600
55,506,601
56,506,602
57,506,602
58,506,602
59,506,602
60,506,602
61,510,589
62,518,571
63,520,546
64,528,507
65,532,482
66,522,463
67,510,453
68,491,459
69,469,472
70,454,488
71,448,508
72,451,520
73,468,524
74,491,525
75,520,522
76,546,516
77,562,517
78,566,518
79,562,525
80,546,538
81,522,545
82,501,548
83,484,546
84,473,533
85,470,513
86,476,492
87,484,470
88,495,456
89,502,454
90,504,461
91,504,480
92,502,505
93,500,529
94,500,550
95,503,564
96,513,565
97,523,558
98,534,543
99,541,525
100,542,509
101,535,497
102,521,493
103,503,493
104,485,495
105,469,501
106,460,505
107,460,505
108,468,505
109,484,502
110,502,498
111,519,497
112,532,503
113,539,510
114,539,524
115,533,536
116,523,546
117,514,550
118,506,549
119,501,542
120,500,525
121,500,508
122,501,493
123,501,480
124,501,473
125,499,473
126,496,481
127,491,494
128,491,508
129,491,523
130,496,532
131,504,536
132,515,536
133,524,533
134,532,526
135,534,521
136,533,517
137,527,514
138,515,514
139,503,514
140,492,514
141,484,513
142,481,509
143,481,506
144,487,502
145,496,497
146,504,496
147,512,497
148,517,504
149,518,510
150,518,521
151,516,528
152,513,535
153,511,536
154,510,535
155,510,528
156,510,520
157,511,510
158,510,504
159,509,497
160,505,495
161,502,496
162,498,501
163,496,506
164,495,511
165,496,516
166,499,518
167,504,518
168,510,518
169,515,518
170,518,517
171,518,517
172,518,517
173,515,517
174,511,517
175,506,517
176,502,517
177,501,515
178,501,512
179,501,509
180,502,507
181,503,506
182,504,506
183,506,507
184,506,509
185,506,512
186,506,516
187,506,517
188,506,517
189,506,518
190,506,517
191,506,516
192,506,515
193,506,513
194,506,513
195,506,513
196,506,513
197,506,513
198,506,513
199,506,513
200,506,513
201,506,513
202,506,513
203,506,513
204,506,513
205,506,513
206,506,513
207,506,513
208,506,513
209,506,513
210,506,513
211,506,513
212,506,513
213,506,513
214,506,513
215,506,513
216,506,513
217,506,513
218,506,513
219,506,513
220,506,513
221,506,513
222,506,513
223,506,513
224,506,513
225,506,513
226,506,513
227,506,513
228,506,513
229,506,513
230,506,513
231,506,513
232,506,513
233,506,513
234,506,513
235,506,513
236,506,513
237,506,513
238,506,513
239,506,513
240,506,513
241,506,513
242,506,513
243,506,513
244,506,513
245,506,513
246,506,513
247,506,513
248,506,513
249,506,513
250,506,513
251,506,513
252,506,512
253,506,513
254,506,513
255,506,513
256,506,513
257,506,513
258,506,513
259,506,513
260,506,513
261,506,513
262,506,513
263,506,513
264,506,513
265,506,513
266,506,513
267,506,513
268,506,513
269,506,513
270,506,513
271,506,513
272,506,513
273,506,513
274,506,513
275,506,513
276,506,513
277,506,513
278,506,513
279,506,513
280,506,513
281,506,513
282,506,513
283,506,513
284,506,513
285,506,513
286,506,513
287,506,513
288,506,513
289,506,513
290,506,513
291,506,512
292,506,513
293,506,513
294,506,513
295,506,512
296,506,513
297,506,513
298,506,513
299,506,513
300,506,513