time (s), potA, potB
0,506,518
1,506,518
2,506,518
3,506,518
4,506,520
5,506,525
6,506,531
7,506,542
8,506,553
9,507,566
10,507,577
11,507,587
12,508,595
13,508,601
14,509,606
15,510,609
16,511,609
17,512,608
18,512,595
19,513,577
20,512,561
21,512,532
22,511,500
23,508,480
24,507,454
25,504,437
26,502,438
27,501,442
28,498,451
29,496,478
30,496,502
31,497,525
32,500,555
33,502,573
34,506,587
35,511,597
36,515,591
37,517,576
38,519,560
39,519,534
40,519,507
41,517,484
42,514,461
43,508,450
44,503,445
45,497,446
46,494,459
47,491,478
48,490,498
49,491,525
50,492,547
51,496,566
52,502,581
53,510,586
54,517,583
55,521,573
56,525,555
57,528,536
58,527,513
59,523,491
60,518,472
61,512,459
62,503,453
63,496,455
64,491,463
65,485,480
66,483,499
67,484,521
68,487,541
69,492,557
70,501,570
71,509,576
72,518,575
73,525,566
74,531,552
75,532,535
76,532,516
77,529,495
78,522,480
79,514,469
80,504,463
81,495,464
82,488,471
83,480,483
84,479,500
85,479,518
86,482,536
87,490,549
88,498,560
89,508,566
90,518,566
91,528,558
92,533,548
93,537,534
94,536,518
95,532,502
96,525,489
97,516,480
98,505,473
99,495,473
100,486,480
101,479,490
102,476,502
103,477,516
104,480,529
105,488,542
106,497,550
107,508,555
108,518,555
109,528,550
110,535,542
111,539,531
112,538,519
113,534,507
114,527,495
115,517,488
116,506,483
117,495,483
118,485,487
119,479,494
120,475,505
121,475,515
122,479,525
123,486,535
124,496,541
125,507,545
126,518,546
127,528,542
128,535,537
129,539,529
130,538,521
131,534,511
132,527,504
133,518,496
134,506,494
135,495,494
136,486,495
137,479,500
138,476,506
139,476,514
140,480,522
141,487,526
142,496,532
143,507,536
144,518,536
145,527,535
146,533,531
147,537,526
148,537,522
149,532,516
150,526,509
151,517,506
152,506,504
153,496,504
154,488,504
155,480,505
156,478,508
157,479,513
158,481,518
159,489,522
160,496,525
161,507,526
162,517,526
163,524,526
164,531,525
165,533,525
166,533,523
167,531,519
168,523,516
169,516,514
170,506,511
171,497,510
172,491,510
173,485,510
174,481,511
175,481,514
176,485,515
177,491,517
178,498,518
179,507,519
180,515,520
181,522,521
182,528,521
183,530,521
184,529,521
185,526,520
186,520,519
187,515,519
188,506,519
189,499,518
190,493,517
191,490,516
192,487,516
193,487,515
194,490,515
195,495,515
196,501,515
197,507,516
198,514,516
199,519,517
200,522,518
201,524,518
202,524,519
203,521,520
204,518,521
205,512,521
206,506,520
207,501,519
208,496,519
209,493,518
210,491,517
211,491,516
212,494,515
213,497,514
214,502,514
215,507,514
216,513,515
217,516,516
218,518,517
219,519,518
220,519,519
221,517,520
222,515,521
223,510,521
224,506,521
225,502,520
226,500,519
227,496,518
228,496,517
229,496,515
230,498,515
231,502,514
232,504,514
233,507,514
234,511,515
235,514,516
236,515,517
237,515,518
238,515,519
239,514,520
240,511,521
241,509,521
242,506,521
243,504,520
244,502,519
245,501,518
246,501,517
247,501,516
248,502,515
249,503,515
250,506,515
251,507,515
252,508,516
253,510,516
254,511,517
255,511,518
256,510,518
257,509,519
258,508,519
259,507,519
260,507,519
261,506,519
262,505,518
263,505,518
264,505,517
265,505,517
266,506,517
267,506,517
268,507,517
269,507,517
270,507,517
271,507,517
272,507,518
273,507,518
274,507,517
275,507,518
276,507,518
277,507,518
278,507,518
279,507,517
280,507,518
281,507,518
282,507,518
283,507,518
284,507,518
285,507,518
286,507,518
287,507,518
288,507,518
289,506,518
290,506,518
291,507,518
292,507,518
293,507,518
294,507,518
295,507,518
296,507,518
297,506,518
298,507,518
299,507,518
300,506,518
301,507,518
302,507,517
303,507,518
304,507,518
305,506,518
306,507,518
307,507,518
308,506,518
309,507,518
310,507,518
311,506,518
312,507,517
313,506,518
314,506,518
315,507,518
316,507,517
317,507,518
318,507,518
319,506,518
320,507,518
321,507,518
322,507,518
323,507,518
324,507,518
325,507,518
326,507,517
327,507,518
328,507,518
329,507,518
330,507,518
331,507,518
332,507,518
333,507,518
334,507,518
335,507,518
336,506,518
337,506,518
338,507,518
339,507,518
340,507,518
341,507,518
342,507,518
343,507,518
344,507,518
345,506,518
346,506,518
347,507,518
348,506,518
349,507,518
350,507,518
351,507,518
352,507,518
353,507,518
354,507,518
355,507,517
356,507,518
357,507,518
358,507,518
359,507,518
360,507,517
361,507,518
362,507,518
363,507,518
364,506,517
365,507,518
366,507,517
367,507,518
368,507,518
369,507,518
370,507,518
371,507,518
372,507,518
373,507,517
374,507,518
375,507,518
376,507,518
377,507,518
378,507,518
379,506,518
380,507,518
381,507,518
382,506,518
383,507,518
384,506,518
385,507,518
386,506,517
387,507,518
388,507,518
389,507,518
390,507,518
391,507,518
392,507,518
393,507,518
394,507,518
395,507,518
396,507,518
397,507,518
398,507,517
399,507,517
400,507,518