time (s), potA, potB
0,507,519
1,507,519
2,507,519
3,507,519
4,507,519
5,507,519
6,507,519
7,507,519
8,507,521
9,507,524
10,507,529
11,507,536
12,507,547
13,507,556
14,507,566
15,507,576
16,507,586
17,507,593
18,507,600
19,507,604
20,507,606
21,507,607
22,507,608
23,507,609
24,507,609
25,507,607
26,507,591
27,507,576
28,507,550
29,507,520
30,507,495
31,507,468
32,507,447
33,507,439
34,507,436
35,507,441
36,507,459
37,507,478
38,507,504
39,507,534
40,507,557
41,507,579
42,507,593
43,507,597
44,507,595
45,507,583
46,507,563
47,507,541
48,507,514
49,507,489
50,507,468
51,507,452
52,507,444
53,507,444
54,507,452
55,507,468
56,507,490
57,507,514
58,507,537
59,507,560
60,507,577
61,507,588
62,507,591
63,507,585
64,507,573
65,507,552
66,507,531
67,507,507
68,507,486
69,507,468
70,507,455
71,507,451
72,507,453
73,507,463
74,507,479
75,507,498
76,507,522
77,507,543
78,507,560
79,507,574
80,507,582
81,507,582
82,507,574
83,507,561
84,507,544
85,507,523
86,507,502
87,507,484
88,507,468
89,507,461
90,507,458
91,507,463
92,507,472
93,507,489
94,507,507
95,507,527
96,507,546
97,507,561
98,507,571
99,507,575
100,507,573
101,507,565
102,507,551
103,507,535
104,507,516
105,507,497
106,507,483
107,507,470
108,507,466
109,507,466
110,507,470
111,507,483
112,507,497
113,507,515
114,507,533
115,507,547
116,507,560
117,507,567
118,507,569
119,507,565
120,507,556
121,507,543
122,507,527
123,507,510
124,507,495
125,507,483
126,507,474
127,507,470
128,507,473
129,507,480
130,507,492
131,507,506
132,507,522
133,507,536
134,507,548
135,507,557
136,507,562
137,507,562
138,507,557
139,507,547
140,507,535
141,507,521
142,507,506
143,507,493
144,507,484
145,507,478
146,507,478
147,507,481
148,507,489
149,507,499
150,507,512
151,507,526
152,507,538
153,507,548
154,507,555
155,507,556
156,507,555
157,507,548
158,507,539
159,507,527
160,507,515
161,507,503
162,507,493
163,507,486
164,507,484
165,507,484
166,507,489
167,507,496
168,507,506
169,507,519
170,507,529
171,507,539
172,507,547
173,507,550
174,507,550
175,507,547
176,507,541
177,507,532
178,507,522
179,507,511
180,507,502
181,507,494
182,507,490
183,507,489
184,507,491
185,507,495
186,507,503
187,507,512
188,507,523
189,507,531
190,507,539
191,507,545
192,507,546
193,507,545
194,507,541
195,507,535
196,507,526
197,507,517
198,507,509
199,507,502
200,507,496
201,507,494
202,507,494
203,507,497
204,507,502
205,507,509
206,507,517
207,507,525
208,507,532
209,507,537
210,507,540
211,507,541
212,507,538
213,507,534
214,507,528
215,507,522
216,507,514
217,507,508
218,507,503
219,507,499
220,507,498
221,507,499
222,507,503
223,507,508
224,507,514
225,507,521
226,507,526
227,507,531
228,507,535
229,507,535
230,507,535
231,507,533
232,507,528
233,507,524
234,507,518
235,507,512
236,507,509
237,507,505
238,507,503
239,507,503
240,507,505
241,507,508
242,507,513
243,507,517
244,507,523
245,507,526
246,507,529
247,507,531
248,507,531
249,507,529
250,507,527
251,507,525
252,507,521
253,507,516
254,507,512
255,507,511
256,507,509
257,507,509
258,507,509
259,507,511
260,507,514
261,507,516
262,507,520
263,507,523
264,507,524
265,507,526
266,507,526
267,507,526
268,507,525
269,507,523
270,507,521
271,507,519
272,507,516
273,507,515
274,507,513
275,507,513
276,507,513
277,507,514
278,507,515
279,507,517
280,507,519
281,507,521
282,507,521
283,507,522
284,507,522
285,507,522
286,507,522
287,507,521
288,507,520
289,507,519
290,507,518
291,507,518
292,507,518
293,507,517
294,507,518
295,507,518
296,507,518
297,507,519
298,507,519
299,507,519
300,507,519
301,507,519
302,507,519
303,507,519
304,507,518
305,507,518
306,507,518
307,507,519
308,507,519
309,507,519
310,507,519
311,507,519
312,507,519
313,507,518
314,507,519
315,507,519
316,507,518
317,507,519
318,507,519
319,507,519
320,507,519
321,507,519
322,507,519
323,507,519
324,507,519
325,507,519
326,507,519
327,507,519
328,507,519
329,507,519
330,507,519
331,507,519
332,507,519
333,507,519
334,507,519
335,507,519
336,507,519
337,507,519
338,507,519
339,507,519
340,507,519
341,507,519
342,507,519
343,507,519
344,507,519
345,507,519
346,507,519
347,507,519
348,507,519
349,507,519
350,507,519
351,507,519
352,507,519
353,507,519
354,507,519
355,507,519
356,507,519
357,507,518
358,507,518
359,507,518
360,507,519
361,507,519
362,507,519
363,507,519
364,507,519
365,507,519
366,507,519
367,507,519
368,507,519
369,507,519
370,507,519
371,507,518
372,507,518
373,507,519
374,507,518
375,507,519
376,507,519
377,507,519
378,507,519
379,507,519
380,507,519
381,507,519
382,507,519
383,507,518
384,507,519
385,507,518
386,507,519
387,507,519
388,507,519
389,507,519
390,507,519
391,507,519
392,507,519
393,507,519
394,507,519
395,507,519
396,507,519
397,507,519
398,507,519
399,507,519
400,507,519