time (s), potA, potB
0,509,700
1,509,699
2,509,700
3,509,699
4,509,699
5,509,699
6,509,700
7,509,700
8,509,699
9,509,699
10,509,700
11,509,704
12,509,710
13,509,720
14,509,734
15,509,747
16,509,762
17,509,772
18,509,782
19,509,782
20,509,781
21,509,778
22,509,777
23,509,779
24,509,780
25,509,781
26,509,780
27,509,780
28,509,780
29,509,781
30,509,781
31,509,781
32,509,779
33,509,771
34,509,761
35,509,745
36,509,722
37,509,700
38,509,669
39,509,651
40,509,634
41,509,627
42,509,626
43,509,628
44,509,643
45,509,658
46,509,686
47,509,711
48,509,731
49,509,749
50,509,762
51,509,766
52,509,765
53,509,757
54,509,742
55,509,724
56,509,703
57,509,674
58,509,656
59,509,641
60,509,632
61,509,629
62,509,634
63,509,644
64,509,660
65,509,684
66,509,707
67,509,727
68,509,743
69,509,756
70,509,762
71,509,760
72,509,753
73,509,739
74,509,723
75,509,704
76,509,678
77,509,659
78,509,647
79,509,637
80,509,636
81,509,637
82,509,648
83,509,662
84,509,683
85,509,706
86,509,723
87,509,738
88,509,750
89,509,755
90,509,755
91,509,749
92,509,737
93,509,723
94,509,706
95,509,685
96,509,665
97,509,651
98,509,643
99,509,641
100,509,643
101,509,651
102,509,664
103,509,684
104,509,704
105,509,720
106,509,734
107,509,743
108,509,750
109,509,750
110,509,744
111,509,735
112,509,722
113,509,706
114,509,688
115,509,668
116,509,656
117,509,649
118,509,647
119,509,648
120,509,656
121,509,666
122,509,685
123,509,703
124,509,717
125,509,731
126,509,739
127,509,743
128,509,744
129,509,739
130,509,731
131,509,719
132,509,706
133,509,692
134,509,671
135,509,660
136,509,653
137,509,651
138,509,652
139,509,658
140,509,669
141,509,687
142,509,701
143,509,715
144,509,726
145,509,735
146,509,738
147,509,739
148,509,736
149,509,728
150,509,717
151,509,705
152,509,694
153,509,673
154,509,666
155,509,658
156,509,657
157,509,658
158,509,664
159,509,672
160,509,690
161,509,701
162,509,713
163,509,723
164,509,731
165,509,734
166,509,734
167,509,731
168,509,724
169,509,715
170,509,705
171,509,694
172,509,677
173,509,669
174,509,664
175,509,660
176,509,663
177,509,667
178,509,675
179,509,692
180,509,700
181,509,712
182,509,720
183,509,726
184,509,729
185,509,729
186,509,726
187,509,721
188,509,712
189,509,704
190,509,695
191,509,683
192,509,672
193,509,668
194,509,667
195,509,667
196,509,672
197,509,678
198,509,694
199,509,700
200,509,710
201,509,716
202,509,722
203,509,724
204,509,724
205,509,722
206,509,717
207,509,711
208,509,703
209,509,696
210,509,687
211,509,676
212,509,672
213,509,671
214,509,672
215,509,675
216,509,686
217,509,694
218,509,700
219,509,708
220,509,714
221,509,717
222,509,720
223,509,719
224,509,717
225,509,714
226,509,709
227,509,701
228,509,697
229,509,692
230,509,684
231,509,677
232,509,676
233,509,677
234,509,684
235,509,692
236,509,696
237,509,700
238,509,706
239,509,711
240,509,714
241,509,715
242,509,715
243,509,713
244,509,710
245,509,707
246,509,700
247,509,698
248,509,694
249,509,690
250,509,687
251,509,686
252,509,687
253,509,691
254,509,694
255,509,698
256,509,700
257,509,706
258,509,708
259,509,711
260,509,711
261,509,711
262,509,710
263,509,707
264,509,704
265,509,700
266,509,698
267,509,696
268,509,694
269,509,694
270,509,694
271,509,694
272,509,695
273,509,698
274,509,699
275,509,700
276,509,704
277,509,706
278,509,706
279,509,706
280,509,706
281,509,705
282,509,704
283,509,700
284,509,699
285,509,699
286,509,698
287,509,698
288,509,698
289,509,698
290,509,698
291,509,699
292,509,699
293,509,699
294,509,700
295,509,700
296,509,701
297,509,701
298,509,700
299,509,700
300,509,700
301,509,700
302,509,699
303,509,699
304,509,699
305,509,699
306,509,699
307,509,700
308,509,700
309,509,700
310,509,700
311,509,700
312,509,699
313,509,700
314,509,700
315,509,700
316,509,699
317,509,699
318,509,699
319,509,700
320,509,699
321,509,699
322,509,700
323,509,700
324,509,699
325,509,699
326,509,700
327,509,699
328,509,699
329,509,700
330,509,700
331,509,700
332,509,699
333,509,700
334,509,700
335,509,700
336,509,699
337,509,700
338,509,700
339,509,700
340,509,700
341,509,700
342,509,700
343,509,700
344,509,700
345,509,700
346,509,700
347,509,700
348,509,700
349,509,700
350,509,700
351,509,699
352,509,699
353,509,699
354,509,700
355,509,700
356,509,700
357,509,700
358,509,700
359,509,700
360,509,700
361,509,700
362,509,700
363,509,700
364,509,700
365,509,700
366,509,700
367,509,699
368,509,700
369,509,700
370,509,700
371,509,700
372,509,700
373,509,700
374,509,700
375,509,700
376,509,699
377,509,700
378,509,700
379,509,700
380,509,700
381,509,700
382,509,700
383,509,700
384,509,700
385,509,700
386,509,700
387,509,700
388,509,700
389,509,699
390,509,700
391,509,700
392,509,700
393,509,699
394,509,700
395,509,700
396,509,699
397,509,700
398,509,700
399,509,700
400,509,700