time (s), potA, potB
203,483,723
204,494,712
205,508,699
206,520,682
207,533,668
208,543,659
209,549,656
210,551,656
211,549,659
212,543,667
213,531,681
214,520,699
215,507,711
216,495,722
217,485,731
218,477,736
219,474,736
220,475,734
221,480,728
222,489,717
223,500,707
224,512,695
225,524,676
226,534,668
227,543,660
228,547,659
229,547,660
230,545,666
231,536,674
232,527,693
233,516,703
234,504,714
235,492,723
236,485,729
237,479,732
238,477,732
239,479,729
240,485,722
241,493,712
242,505,700
243,515,692
244,526,675
245,535,668
246,542,664
247,545,664
248,544,666
249,540,672
250,531,684
251,522,697
252,512,706
253,501,715
254,491,722
255,485,727
256,480,729
257,480,728
258,484,723
259,490,715
260,498,708
261,508,699
262,519,687
263,527,674
264,535,670
265,541,667
266,542,667
267,540,671
268,534,676
269,527,693
270,518,700
271,508,710
272,499,716
273,491,722
274,486,724
275,483,725
276,484,723
277,488,718
278,494,711
279,502,703
280,512,695
281,521,685
282,529,675
283,534,671
284,538,670
285,539,672
286,535,676
287,530,687
288,523,697
289,514,704
290,506,711
291,497,716
292,491,721
293,488,722
294,487,721
295,488,718
296,491,712
297,498,707
298,507,699
299,514,694
300,522,684
301,529,676
302,534,674
303,535,674
304,535,676
305,532,686
306,526,694
307,519,699
308,512,706
309,504,712
310,496,715
311,491,717
312,489,717
313,489,716
314,491,713
315,495,709
316,502,702
317,509,698
318,517,693
319,523,685
320,528,679
321,532,678
322,533,680
323,531,687
324,528,693
325,523,698
326,516,702
327,508,708
328,503,712
329,496,714
330,493,714
331,491,714
332,491,712
333,494,710
334,499,705
335,506,699
336,512,696
337,518,693
338,524,688
339,528,686
340,530,687
341,530,689
342,529,694
343,525,697
344,520,700
345,513,705
346,508,708
347,502,711
348,497,712
349,495,711
350,494,711
351,495,709
352,498,706
353,503,700
354,508,699
355,513,696
356,519,694
357,523,693
358,526,693
359,527,693
360,527,694
361,525,697
362,521,699
363,517,701
364,512,705
365,507,707
366,502,708
367,498,708
368,496,708
369,496,707
370,498,705
371,501,701
372,506,699
373,510,698
374,514,696
375,519,696
376,522,695
377,525,695
378,525,696
379,525,698
380,522,699
381,519,700
382,514,703
383,510,705
384,507,705
385,503,705
386,500,705
387,499,705
388,499,703
389,501,700
390,505,699
391,508,699
392,512,699
393,515,698
394,519,698
395,521,698
396,522,699
397,522,699
398,522,699
399,520,700
400,517,701
401,513,701
402,509,701
403,507,701
404,504,701
405,502,701
406,501,700
407,502,700
408,504,699
409,506,699
410,509,699
411,513,699
412,515,699
413,518,700
414,520,700
415,521,700
416,521,700
417,520,700
418,517,700
419,514,700
420,512,700
421,508,699
422,507,700
423,506,700
424,504,700
425,504,699
426,505,700
427,506,700
428,508,700
429,511,700
430,513,700
431,515,700
432,517,700
433,518,700
434,519,700
435,519,700
436,517,700
437,515,700
438,513,700
439,512,700
440,508,700
441,508,700
442,507,699
443,506,700
444,506,700
445,507,700
446,508,700
447,509,700
448,512,700
449,513,700
450,514,700
451,516,699
452,517,700
453,516,700
454,516,700
455,515,700
456,513,700
457,512,700
458,511,700
459,508,699
460,508,700
461,508,700
462,508,700
463,508,700
464,508,700
465,509,700
466,511,700
467,512,700
468,513,700
469,514,700
470,514,700
471,515,700
472,514,700
473,514,700
474,513,700
475,512,700
476,512,700
477,511,700
478,510,700
479,509,700
480,508,700
481,509,700
482,509,700
483,510,700
484,511,700
485,512,700
486,512,700
487,513,700
488,513,700
489,513,700
490,513,700
491,513,700
492,512,700
493,512,699
494,512,700
495,512,700
496,512,699
497,511,700
498,511,700
499,511,700
500,512,700