time (s), potA, potB
376,524,677
377,522,681
378,518,687
379,512,694
380,505,698
381,501,702
382,497,705
383,496,705
384,497,703
385,501,699
386,507,695
387,513,689
388,517,683
389,519,677
390,521,678
391,520,686
392,518,692
393,514,697
394,509,701
395,505,707
396,502,710
397,501,709
398,502,705
399,504,700
400,507,695
401,512,687
402,514,678
403,517,675
404,517,675
405,516,677
406,514,686
407,511,695
408,507,699
409,505,704
410,504,708
411,504,710
412,506,707
413,508,703
414,512,699
415,514,695
416,517,689
417,517,685
418,517,680
419,515,682
420,513,686
421,508,692
422,505,695
423,502,699
424,502,701
425,502,702
426,503,702
427,507,700
428,510,699
429,514,696
430,517,694
431,518,692
432,518,690
433,517,692
434,515,694
435,512,695
436,508,697
437,505,699
438,503,700
439,502,700
440,502,699
441,505,697
442,507,695
443,510,693
444,513,691
445,515,690
446,516,690
447,516,692
448,515,695
449,514,697
450,511,699
451,509,700
452,507,701
453,506,701
454,506,700
455,507,699
456,508,696
457,509,694
458,511,691
459,512,688
460,513,687
461,512,689
462,512,692
463,511,695
464,509,696
465,508,698
466,508,700
467,508,700
468,508,701
469,510,700
470,512,699
471,512,697
472,513,695
473,513,694
474,513,693
475,512,693
476,511,693
477,509,694
478,508,695
479,507,696
480,507,697
481,507,697
482,508,697
483,509,697
484,511,697
485,512,696
486,513,696
487,514,696
488,514,696
489,513,696
490,512,696
491,511,696
492,510,697
493,508,697
494,508,697
495,508,696
496,508,696
497,508,695
498,509,695
499,510,695
500,511,695