time (s), potA, potB
187,548,482
188,545,483
189,535,486
190,522,490
191,507,493
192,494,493
193,483,490
194,478,484
195,477,477
196,481,467
197,490,459
198,500,453
199,511,451
200,518,453
201,524,461
202,527,472
203,526,486
204,522,500
205,518,511
206,514,518
207,510,519
208,507,514
209,508,504
210,508,490
211,511,474
212,511,460
213,511,449
214,508,444
215,505,444
216,501,450
217,496,460
218,492,472
219,491,485
220,493,495
221,498,504
222,506,506
223,517,505
224,525,502
225,532,494
226,537,486
227,537,479
228,532,474
229,524,471
230,513,471
231,501,471
232,490,474
233,481,477
234,478,478
235,478,478
236,483,477
237,492,475
238,504,473
239,517,472
240,526,474
241,533,478
242,536,482
243,534,489
244,530,494
245,522,499
246,514,503
247,504,503
248,497,498
249,494,490
250,492,481
251,493,471
252,496,461
253,501,453
254,505,451
255,508,452
256,511,457
257,512,466
258,512,479
259,511,491
260,511,502
261,511,507
262,512,511
263,514,508
264,516,504
265,518,494
266,518,483
267,518,473
268,517,464
269,513,459
270,507,456
271,501,458
272,495,462
273,491,469
274,490,477
275,490,483
276,493,489
277,501,493
278,509,493
279,518,493
280,525,490
281,531,487
282,533,485
283,532,483
284,527,482
285,518,482
286,510,482
287,501,482
288,493,482
289,489,480
290,486,478
291,488,475
292,491,471
293,498,468
294,506,467
295,514,468
296,519,471
297,523,477
298,525,482
299,524,489
300,520,495
301,517,500
302,512,502
303,507,500
304,504,495
305,502,489
306,502,481
307,502,471
308,503,463
309,505,459
310,506,457
311,506,458
312,506,463
313,505,471
314,505,479
315,505,487
316,506,494
317,508,499
318,512,502
319,515,500
320,517,496
321,518,490
322,519,484
323,519,477
324,517,472
325,514,467
326,507,466
327,502,467
328,496,470
329,493,473
330,491,477
331,492,480
332,496,482
333,501,484
334,507,485
335,515,485
336,519,484
337,524,484
338,527,484
339,525,484
340,522,485
341,518,485
342,511,485
343,504,484
344,500,483
345,495,481
346,494,478
347,495,475
348,496,472
349,501,470
350,506,469
351,511,470
352,514,472
353,517,477
354,518,481
355,518,486
356,517,491
357,515,494
358,513,495
359,510,495
360,508,493
361,507,489
362,506,482
363,506,476
364,506,471
365,506,466
366,506,464
367,506,465
368,505,467
369,505,472
370,505,478
371,505,483
372,506,489
373,508,493
374,510,494
375,513,494
376,515,492
377,517,489
378,517,484
379,517,481
380,516,477
381,514,474
382,508,472
383,505,472
384,501,473
385,499,475
386,497,478
387,497,479
388,500,481
389,502,481
390,507,482
391,512,482
392,515,482
393,518,482
394,518,482
395,518,483
396,518,483
397,515,483
398,512,483
399,507,483
400,504,483
401,502,481
402,501,480
403,500,478
404,501,477
405,502,475
406,506,474
407,508,474
408,512,476
409,514,478
410,514,480
411,514,483
412,514,485
413,514,488
414,512,489
415,510,489
416,508,489
417,508,486
418,507,483
419,507,479
420,507,476
421,507,474
422,507,472
423,507,472
424,507,473
425,507,476
426,507,478
427,507,481
428,507,483
429,507,486
430,509,487
431,510,488
432,512,487
433,513,485
434,513,483
435,514,481
436,513,479
437,511,478
438,509,477
439,507,477
440,506,477
441,504,478
442,503,479
443,503,480
444,504,480
445,506,481
446,507,481
447,509,482
448,512,482
449,513,482
450,514,482
451,514,482
452,514,482
453,512,482
454,511,482
455,508,482
456,507,481
457,506,481
458,505,481
459,505,480
460,505,479
461,506,478
462,507,478
463,508,478
464,509,479
465,511,480
466,511,481
467,511,481
468,511,482
469,510,483
470,510,483
471,509,483
472,508,483
473,508,482
474,508,481
475,508,481
476,508,479
477,508,479
478,508,478
479,508,479
480,508,479
481,508,480
482,508,480
483,508,481
484,508,481
485,508,482
486,508,482
487,509,482
488,509,482
489,509,481
490,509,481
491,509,481
492,509,480
493,508,480
494,508,480
495,508,480
496,508,480
497,508,481
498,508,481
499,508,481
500,508,481
501,508,481
502,509,481
503,508,481
504,508,481
505,508,481
506,508,481
507,508,481
508,508,481
509,508,481
510,508,481
511,508,481
512,508,481
513,508,481
514,508,481
515,508,481
516,508,481
517,508,481
518,508,481
519,508,481
520,508,481
521,508,481
522,508,481
523,508,481
524,508,481
525,508,480
526,508,481
527,508,481
528,508,481
529,508,481
530,508,481
531,508,481
532,508,481
533,508,481
534,508,481
535,508,481
536,508,481
537,508,481
538,508,481
539,508,481
540,508,481
541,508,481
542,508,481
543,508,481
544,508,481
545,508,481
546,508,481
547,508,481
548,508,480
549,508,481
550,508,481
551,508,481
552,508,481
553,508,481
554,508,481
555,508,481
556,508,481
557,508,481
558,508,481
559,508,481
560,508,481
561,508,481
562,508,481
563,508,481
564,508,481
565,508,481
566,508,481
567,508,481
568,508,481
569,508,481
570,508,481
571,508,481
572,508,481
573,508,481
574,508,481
575,508,480
576,508,481
577,508,481
578,508,481
579,508,481
580,508,481
581,508,481
582,508,481
583,508,481
584,508,481
585,508,481
586,508,481
587,508,481
588,508,481
589,508,481
590,508,481
591,508,481
592,508,481
593,508,481
594,508,481
595,508,481
596,508,481
597,508,481
598,508,481
599,508,481
600,508,481