time (s), potA, potB
431,518,485
432,516,485
433,513,485
434,508,485
435,506,485
436,502,485
437,499,485
438,498,485
439,497,485
440,497,485
441,499,485
442,502,485
443,506,485
444,508,485
445,512,485
446,514,485
447,516,485
448,516,485
449,516,485
450,516,485
451,513,485
452,511,485
453,508,485
454,506,485
455,503,485
456,501,485
457,500,485
458,499,485
459,500,485
460,502,485
461,504,485
462,507,485
463,508,485
464,512,485
465,513,485
466,514,485
467,514,485
468,514,485
469,512,485
470,512,485
471,508,485
472,507,485
473,506,485
474,504,485
475,503,485
476,502,485
477,502,485
478,503,485
479,505,485
480,506,485
481,508,485
482,509,485
483,511,485
484,512,485
485,512,485
486,512,485
487,512,485
488,511,485
489,509,485
490,508,485
491,507,485
492,506,485
493,506,485
494,505,485
495,505,485
496,506,485
497,506,485
498,506,485
499,507,485
500,508,485
501,509,485
502,509,485
503,510,485
504,510,485
505,510,485
506,509,485
507,508,485
508,508,485
509,508,485
510,507,485
511,507,485
512,506,485
513,507,485
514,507,485
515,507,485
516,507,485
517,508,485
518,508,485
519,508,485
520,508,485
521,508,485
522,508,485
523,508,485
524,508,485
525,508,485
526,508,485
527,508,485
528,508,485
529,507,485
530,508,485
531,508,485
532,508,485
533,508,485
534,508,485
535,508,485
536,508,485
537,508,485
538,507,485
539,508,485
540,507,485
541,508,485
542,508,485
543,508,485
544,508,485
545,508,485
546,508,485
547,508,485
548,508,485
549,508,485
550,508,485
551,508,485
552,508,485
553,508,485
554,508,485
555,508,485
556,508,485
557,508,485
558,508,485
559,508,485
560,508,485
561,508,485
562,508,485
563,508,485
564,508,485
565,508,485
566,508,485
567,508,485
568,508,485
569,508,485
570,508,485
571,508,485
572,508,485
573,508,485
574,508,485
575,508,485
576,508,485
577,508,485
578,508,485
579,508,485
580,508,485
581,507,485
582,508,485
583,508,485
584,508,485
585,508,485
586,508,485
587,507,485
588,508,485
589,508,485
590,508,485
591,508,485
592,508,485
593,508,485
594,508,485
595,508,485
596,508,485
597,508,485
598,508,485
599,508,485
600,508,485