time (s), potA, potB
0,507,477
1,507,477
2,507,477
3,507,477
4,507,477
5,507,477
6,507,477
7,507,477
8,507,477
9,507,477
10,507,477
11,507,477
12,507,477
13,507,477
14,507,477
15,507,477
16,507,477
17,507,477
18,507,477
19,507,477
20,507,477
21,507,477
22,507,479
23,505,481
24,503,486
25,501,493
26,494,504
27,490,509
28,483,517
29,480,520
30,477,520
31,475,520
32,474,521
33,474,521
34,474,522
35,474,525
36,474,527
37,474,530
38,474,534
39,474,539
40,474,543
41,475,547
42,474,549
43,474,549
44,474,550
45,474,550
46,474,550
47,472,550
48,469,550
49,467,550
50,462,550
51,461,550
52,459,550
53,458,550
54,457,550
55,456,551
56,456,553
57,456,556
58,456,558
59,456,560
60,456,560
61,456,560
62,456,559
63,456,560
64,456,560
65,456,560
66,455,560
67,455,560
68,455,560
69,455,560
70,455,560
71,466,544
72,486,518
73,515,491
74,549,452
75,568,422
76,576,411
77,565,417
78,537,440
79,503,469
80,469,504
81,450,524
82,445,528
83,459,515
84,484,490
85,517,458
86,549,431
87,568,417
88,572,418
89,558,439
90,534,468
91,502,504
92,479,530
93,465,543
94,465,537
95,482,513
96,504,481
97,532,444
98,551,421
99,559,408
100,552,414
101,529,435
102,504,465
103,477,501
104,461,524
105,458,532
106,470,524
107,496,503
108,524,475
109,554,447
110,569,433
111,572,428
112,558,441
113,532,463
114,501,493
115,476,517
116,461,526
117,459,524
118,473,504
119,494,478
120,521,446
121,543,425
122,555,416
123,553,422
124,538,443
125,518,472
126,491,506
127,478,526
128,472,537
129,479,530
130,497,508
131,520,483
132,544,452
133,556,433
134,559,425
135,549,432
136,524,451
137,499,476
138,474,502
139,461,514
140,459,518
141,472,505
142,495,487
143,520,463
144,545,441
145,558,433
146,560,434
147,549,450
148,528,474
149,504,501
150,484,521
151,475,528
152,474,524
153,486,505
154,504,480
155,524,451
156,541,431
157,547,423
158,543,425
159,527,442
160,507,467
161,487,494
162,474,514
163,472,523
164,480,518
165,496,503
166,519,482
167,541,459
168,555,444
169,558,440
170,549,444
171,531,461
172,507,481
173,485,503
174,471,511
175,468,511
176,474,503
177,491,482
178,512,462
179,532,441
180,545,432
181,547,433
182,541,444
183,525,467
184,507,493
185,491,513
186,483,524
187,483,524
188,491,511
189,508,491
190,525,466
191,540,446
192,545,435
193,542,433
194,530,443
195,511,462
196,491,483
197,478,501
198,472,507
199,476,507
200,490,498
201,507,482
202,528,463
203,545,450
204,550,445
205,549,448
206,538,462
207,520,480
208,501,498
209,487,509
210,480,513
211,480,507
212,491,492
213,504,472
214,520,452
215,532,438
216,538,433
217,535,438
218,524,453
219,511,473
220,496,495
221,488,508
222,485,516
223,490,513
224,502,500
225,517,483
226,533,464
227,542,451
228,545,445
229,539,447
230,523,458
231,507,472
232,490,489
233,480,499
234,477,503
235,481,498
236,493,485
237,508,472
238,527,456
239,537,448
240,543,447
241,541,453
242,529,467
243,517,483
244,501,502
245,491,508
246,489,512
247,491,505
248,500,490
249,511,474
250,523,455
251,531,444
252,532,440
253,529,443
254,518,456
255,506,471
256,493,489
257,488,501
258,486,506
259,491,504
260,503,495
261,517,482
262,531,466
263,540,458
264,542,453
265,538,455
266,526,464
267,512,477
268,496,489
269,488,495
270,481,499
271,484,495
272,493,484
273,505,472
274,519,459
275,528,451
276,534,448
277,533,453
278,527,464
279,518,480
280,505,494
281,497,505
282,494,508
283,496,505
284,501,495
285,511,482
286,521,466
287,528,454
288,531,447
289,528,447
290,520,454
291,510,465
292,498,480
293,491,491
294,488,497
295,490,498
296,497,494
297,508,485
298,521,474
299,531,465
300,537,459
301,537,459
302,532,464
303,521,473
304,508,483
305,496,493
306,491,495
307,489,495
308,491,489
309,498,480
310,508,467
311,518,458
312,525,452
313,529,452
314,527,457
315,521,467
316,513,481
317,504,493
318,500,501
319,496,504
320,500,501
321,505,493
322,514,482
323,521,469
324,527,460
325,528,453
326,525,454
327,518,459
328,510,468
329,500,479
330,493,487
331,490,494
332,491,494
333,497,490
334,507,483
335,518,475
336,527,467
337,532,463
338,533,463
339,529,466
340,522,474
341,512,482
342,502,489
343,496,494
344,493,494
345,495,489
346,499,482
347,506,472
348,515,463
349,520,457
350,524,454
351,523,458
352,520,465
353,515,475
354,508,485
355,502,494
356,501,498
357,501,498
358,504,494
359,511,487
360,517,477
361,522,467
362,525,462
363,524,459
364,520,461
365,515,465
366,506,472
367,500,481
368,495,486
369,494,489
370,496,489
371,502,486
372,510,481
373,518,474
374,525,469
375,529,466
376,529,466
377,525,471
378,519,476
379,511,482
380,504,488
381,499,490
382,496,490
383,497,486
384,501,480
385,507,472
386,514,466
387,518,462
388,520,460
389,521,462
390,518,466
391,515,475
392,510,483
393,506,489
394,503,494
395,503,494
396,505,492
397,509,487
398,515,479
399,518,471
400,520,465
401,521,463
402,519,463
403,515,465
404,509,471
405,503,477
406,501,482
407,497,486
408,499,488
409,502,486
410,507,483
411,515,478
412,519,474
413,523,470
414,525,469
415,523,470
416,520,473
417,515,478
418,508,482
419,503,485
420,501,486
421,500,485
422,501,482
423,503,477
424,508,472
425,514,467
426,517,465
427,518,465
428,518,467
429,518,472
430,515,478
431,511,483
432,508,488
433,506,490
434,506,490
435,506,488
436,509,483
437,513,477
438,515,471
439,517,467
440,517,466
441,516,465
442,514,467
443,510,471
444,506,476
445,503,480
446,502,484
447,503,485
448,506,485
449,509,483
450,514,481
451,517,477
452,519,474
453,520,472
454,519,471
455,518,473
456,514,476
457,510,478
458,506,480
459,503,482
460,501,482
461,502,481
462,504,478
463,507,476
464,512,472
465,515,470
466,517,470
467,518,471
468,518,474
469,517,477
470,514,480
471,511,483
472,509,485
473,507,485
474,507,484
475,507,482
476,509,478
477,511,475
478,513,470
479,514,469
480,514,468
481,514,469
482,512,471
483,510,475
484,508,478
485,507,482
486,507,483
487,508,484
488,510,483
489,512,482
490,514,479
491,515,477
492,517,475
493,517,473
494,515,472
495,514,473
496,511,475
497,508,476
498,506,477
499,506,478
500,505,479
501,506,478
502,507,478
503,510,477
504,513,476
505,514,476
506,516,476
507,516,476
508,516,477
509,515,478
510,513,479
511,511,480
512,509,481
513,508,480
514,508,479
515,508,478
516,508,477
517,510,475
518,511,473
519,512,472
520,513,473
521,513,474
522,512,476
523,512,477
524,511,479
525,511,480
526,511,481
527,511,481
528,511,480
529,512,479
530,513,478
531,513,477
532,513,476
533,513,475
534,512,475
535,511,475
536,510,476
537,509,477
538,509,477
539,509,477
540,509,478
541,510,478
542,511,478
543,512,477
544,513,477
545,513,477
546,513,477
547,513,477
548,513,477
549,512,478
550,511,478
551,511,478
552,511,477
553,511,477
554,511,477
555,511,477
556,511,477
557,511,477
558,511,477
559,511,477
560,511,477
561,511,477
562,511,477
563,511,477
564,511,477
565,511,477
566,511,477
567,511,477
568,511,477
569,511,477
570,511,477
571,511,477
572,511,477
573,511,477
574,511,477
575,511,477
576,511,477
577,511,477
578,511,477
579,511,477
580,511,477
581,511,477
582,512,477
583,511,477
584,511,477
585,511,477
586,511,477
587,511,477
588,511,477
589,511,477
590,512,477
591,511,477
592,511,477
593,511,477
594,511,477
595,511,477
596,511,477
597,511,477
598,511,477
599,511,477
600,511,477