time (s), potA, potB
0,504,486
1,504,486
2,504,486
3,504,486
4,504,487
5,505,489
6,504,493
7,504,499
8,504,510
9,504,521
10,504,530
11,504,540
12,504,548
13,505,553
14,505,558
15,505,561
16,505,564
17,505,565
18,505,567
19,505,570
20,505,573
21,505,573
22,505,573
23,505,572
24,505,567
25,506,551
26,505,541
27,505,512
28,505,486
29,505,463
30,505,433
31,504,421
32,504,407
33,504,406
34,503,413
35,503,424
36,502,446
37,502,468
38,502,496
39,503,521
40,503,541
41,504,557
42,506,561
43,506,561
44,507,550
45,507,534
46,507,511
47,507,486
48,507,462
49,507,438
50,506,424
51,504,414
52,503,412
53,502,418
54,501,431
55,500,449
56,500,472
57,500,496
58,501,521
59,502,538
60,504,550
61,506,557
62,507,555
63,508,545
64,508,528
65,508,508
66,508,485
67,508,463
68,508,442
69,506,427
70,505,419
71,503,418
72,501,424
73,499,436
74,498,454
75,498,476
76,498,497
77,500,519
78,501,535
79,504,547
80,506,550
81,507,549
82,508,539
83,510,525
84,510,504
85,510,483
86,509,463
87,508,443
88,507,431
89,504,424
90,502,424
91,499,430
92,498,440
93,497,458
94,496,478
95,497,498
96,498,517
97,501,533
98,503,543
99,506,546
100,508,543
101,510,534
102,512,520
103,512,500
104,512,481
105,510,464
106,508,446
107,507,435
108,504,430
109,501,430
110,498,435
111,496,447
112,496,463
113,496,481
114,496,498
115,498,516
116,501,529
117,504,537
118,507,541
119,508,536
120,511,527
121,513,514
122,513,497
123,512,479
124,511,464
125,508,447
126,507,437
127,504,433
128,500,434
129,498,440
130,496,452
131,495,467
132,495,484
133,496,499
134,498,515
135,501,526
136,504,534
137,507,535
138,509,531
139,512,523
140,513,510
141,513,494
142,512,478
143,512,464
144,508,450
145,506,442
146,503,438
147,499,439
148,497,446
149,495,457
150,495,470
151,495,486
152,496,500
153,498,514
154,501,524
155,505,528
156,508,529
157,510,526
158,512,517
159,513,504
160,513,491
161,512,477
162,511,464
163,508,453
164,506,446
165,502,444
166,499,445
167,496,452
168,495,463
169,495,475
170,495,488
171,496,501
172,498,512
173,502,521
174,506,525
175,508,525
176,511,521
177,513,511
178,513,500
179,513,489
180,512,476
181,511,465
182,508,455
183,505,449
184,502,448
185,499,451
186,496,457
187,495,467
188,495,478
189,495,490
190,496,501
191,499,511
192,502,517
193,506,521
194,508,520
195,511,515
196,513,507
197,513,497
198,513,486
199,512,475
200,510,466
201,507,458
202,504,454
203,501,453
204,498,456
205,496,463
206,495,470
207,495,481
208,495,492
209,498,500
210,500,508
211,503,513
212,507,515
213,508,514
214,511,510
215,513,502
216,513,493
217,512,484
218,511,475
219,508,467
220,507,462
221,504,458
222,501,458
223,498,462
224,496,467
225,495,475
226,495,484
227,496,492
228,498,499
229,501,505
230,504,510
231,507,511
232,508,509
233,511,504
234,512,498
235,512,491
236,512,483
237,510,475
238,508,468
239,506,465
240,503,464
241,500,464
242,498,466
243,497,470
244,496,478
245,496,485
246,498,493
247,499,498
248,502,503
249,505,505
250,507,506
251,508,504
252,511,500
253,512,495
254,512,489
255,511,482
256,509,476
257,508,470
258,506,468
259,503,467
260,501,468
261,498,469
262,498,475
263,497,480
264,498,486
265,499,493
266,501,497
267,503,500
268,506,502
269,507,502
270,508,499
271,510,496
272,510,492
273,510,487
274,509,481
275,508,477
276,507,474
277,505,471
278,503,470
279,501,472
280,499,475
281,498,478
282,498,483
283,499,488
284,500,492
285,502,495
286,504,497
287,506,497
288,507,497
289,508,496
290,508,493
291,509,490
292,508,486
293,508,481
294,507,478
295,506,477
296,504,475
297,503,476
298,501,477
299,500,478
300,499,481
301,500,485
302,500,488
303,502,491
304,503,493
305,505,494
306,506,494
307,507,493
308,508,492
309,508,491
310,508,488
311,508,485
312,507,483
313,507,480
314,505,479
315,504,478
316,503,479
317,502,480
318,501,482
319,501,484
320,502,486
321,502,488
322,503,489
323,504,491
324,506,491
325,506,491
326,507,490
327,507,489
328,507,488
329,507,486
330,507,485
331,506,484
332,506,483
333,505,483
334,504,483
335,504,484
336,503,484
337,503,485
338,503,485
339,503,486
340,504,487
341,504,487
342,505,487
343,506,487
344,506,487
345,506,486
346,506,486
347,506,486
348,506,485
349,506,485
350,505,485
351,505,485
352,504,486
353,504,486
354,504,486
355,504,486
356,504,486
357,505,486
358,505,486
359,505,486
360,505,486
361,505,486
362,505,486
363,505,486
364,505,486
365,505,486
366,505,486
367,505,486
368,505,486
369,505,486
370,505,486
371,505,486
372,505,486
373,505,486
374,505,486
375,505,486
376,505,486
377,505,486
378,505,486
379,505,486
380,505,486
381,505,486
382,505,486
383,505,486
384,505,486
385,505,486
386,505,486
387,505,486
388,505,486
389,505,486
390,505,486
391,505,486
392,505,486
393,505,486
394,505,486
395,505,486
396,505,486
397,505,486
398,505,486
399,505,486
400,505,486