time (s), potA, potB
0,507,509
1,507,509
2,507,508
3,507,508
4,507,509
5,507,509
6,507,509
7,507,510
8,507,512
9,507,514
10,507,519
11,507,525
12,507,534
13,506,542
14,506,551
15,505,562
16,505,571
17,505,581
18,505,589
19,505,593
20,506,598
21,506,598
22,506,598
23,506,598
24,505,598
25,504,599
26,504,594
27,504,584
28,505,571
29,506,543
30,507,518
31,509,488
32,510,462
33,511,442
34,510,428
35,509,426
36,507,429
37,505,443
38,503,464
39,501,491
40,501,520
41,501,546
42,501,569
43,502,585
44,504,592
45,507,590
46,511,579
47,514,559
48,516,536
49,517,508
50,517,483
51,517,459
52,515,441
53,511,432
54,506,431
55,502,438
56,497,453
57,495,475
58,493,500
59,492,526
60,494,550
61,496,569
62,501,583
63,507,586
64,513,582
65,517,569
66,521,550
67,523,527
68,524,502
69,523,478
70,520,458
71,515,444
72,508,436
73,502,438
74,496,446
75,490,463
76,487,484
77,486,507
78,487,532
79,490,552
80,496,568
81,502,577
82,511,578
83,518,572
84,524,558
85,529,542
86,531,519
87,531,496
88,528,476
89,521,458
90,515,447
91,505,443
92,496,446
93,490,457
94,483,473
95,480,494
96,480,515
97,482,536
98,489,552
99,496,565
100,506,571
101,516,570
102,524,563
103,531,549
104,535,531
105,537,511
106,534,492
107,529,474
108,521,461
109,512,452
110,501,451
111,491,456
112,482,467
113,477,483
114,475,502
115,476,521
116,481,538
117,490,551
118,499,561
119,510,563
120,520,561
121,531,552
122,538,541
123,541,524
124,541,505
125,536,489
126,529,474
127,518,463
128,507,459
129,495,460
130,485,466
131,477,478
132,472,493
133,470,507
134,474,525
135,481,539
136,491,548
137,502,554
138,516,555
139,527,551
140,536,543
141,542,530
142,545,516
143,543,501
144,536,488
145,527,477
146,515,469
147,502,466
148,490,469
149,479,477
150,471,487
151,468,499
152,469,513
153,474,526
154,483,536
155,496,544
156,508,547
157,520,547
158,532,542
159,541,534
160,547,524
161,547,510
162,543,498
163,534,489
164,522,481
165,510,477
166,496,476
167,484,479
168,474,485
169,468,494
170,467,505
171,469,516
172,477,526
173,487,533
174,501,538
175,514,541
176,527,538
177,537,534
178,546,526
179,548,518
180,547,507
181,541,499
182,531,492
183,518,486
184,504,483
185,491,484
186,480,487
187,470,494
188,467,500
189,467,507
190,471,517
191,481,524
192,491,527
193,506,530
194,518,531
195,531,529
196,540,526
197,547,520
198,548,514
199,545,506
200,537,501
201,525,495
202,513,493
203,499,492
204,486,493
205,476,494
206,469,499
207,467,505
208,469,508
209,475,515
210,485,519
211,496,523
212,511,524
213,523,524
214,534,523
215,543,520
216,547,517
217,547,512
218,541,507
219,532,504
220,520,501
221,507,499
222,494,499
223,482,499
224,474,502
225,469,504
226,468,506
227,472,508
228,480,511
229,490,514
230,502,516
231,516,517
232,528,517
233,537,517
234,543,516
235,546,514
236,543,512
237,536,510
238,526,508
239,515,507
240,502,506
241,490,505
242,480,505
243,474,505
244,470,505
245,471,506
246,477,506
247,485,507
248,496,508
249,508,508
250,519,509
251,530,511
252,538,512
253,541,512
254,541,512
255,538,513
256,531,513
257,520,512
258,508,512
259,497,511
260,487,509
261,480,508
262,474,507
263,474,506
264,476,505
265,482,505
266,491,505
267,501,505
268,514,505
269,522,506
270,532,508
271,537,509
272,539,512
273,537,514
274,532,515
275,524,516
276,515,517
277,504,515
278,494,514
279,486,512
280,480,510
281,477,507
282,477,505
283,481,504
284,489,503
285,496,502
286,507,503
287,517,504
288,524,505
289,531,507
290,534,509
291,534,513
292,532,516
293,527,518
294,518,519
295,510,519
296,501,518
297,491,516
298,486,513
299,481,509
300,480,506
301,482,504
302,487,501
303,494,499
304,502,499
305,511,500
306,518,502
307,525,505
308,530,507
309,531,511
310,531,515
311,527,518
312,520,520
313,514,522
314,505,521
315,497,519
316,491,517
317,487,513
318,485,508
319,485,505
320,488,502
321,491,499
322,499,497
323,506,497
324,514,499
325,519,502
326,524,505
327,527,508
328,528,513
329,525,518
330,521,521
331,517,524
332,510,524
333,502,523
334,496,520
335,491,517
336,490,512
337,489,507
338,490,504
339,492,499
340,497,497
341,502,495
342,509,496
343,515,498
344,518,502
345,522,506
346,523,510
347,522,516
348,520,519
349,517,524
350,512,524
351,506,524
352,501,523
353,496,519
354,495,515
355,492,509
356,492,505
357,495,501
358,497,497
359,501,495
360,506,495
361,511,496
362,515,499
363,517,504
364,518,507
365,518,513
366,518,518
367,516,522
368,513,524
369,508,525
370,505,524
371,501,522
372,499,518
373,496,513
374,496,507
375,496,504
376,499,499
377,501,496
378,504,495
379,507,495
380,512,497
381,514,502
382,515,505
383,516,509
384,515,515
385,514,519
386,512,524
387,510,524
388,507,524
389,504,523
390,502,519
391,501,516
392,501,510
393,501,505
394,501,502
395,502,498
396,504,496
397,506,495
398,508,496
399,510,499
400,511,504
401,512,507
402,512,512
403,512,517
404,511,520
405,509,524
406,507,524
407,506,524
408,505,520
409,504,517
410,503,513
411,503,507
412,504,504
413,504,500
414,505,498
415,506,497
416,507,497
417,507,499
418,507,502
419,508,505
420,507,508
421,508,514
422,507,518
423,507,520
424,507,523
425,507,523
426,507,520
427,507,518
428,507,515
429,507,510
430,507,506
431,507,503
432,507,500
433,507,498
434,507,499
