time (s), potA, potB
0,508,504
1,508,504
2,508,504
3,508,504
4,508,504
5,508,504
6,508,504
7,508,504
8,508,504
9,508,504
10,508,504
11,508,504
12,508,504
13,508,504
14,508,504
15,507,505
16,506,510
17,506,519
18,506,530
19,506,542
20,507,556
21,508,568
22,510,577
23,511,583
24,512,590
25,512,590
26,512,590
27,512,590
28,512,590
29,512,590
30,512,590
31,511,591
32,510,590
33,509,590
34,506,591
35,505,590
36,504,589
37,510,571
38,513,554
39,522,522
40,528,489
41,530,464
42,528,440
43,516,439
44,502,440
45,482,451
46,468,474
47,457,494
48,454,517
49,463,527
50,480,533
51,503,534
52,530,525
53,554,518
54,571,508
55,574,505
56,571,505
57,554,505
58,529,510
59,503,516
60,479,518
61,460,518
62,451,509
63,451,497
64,461,482
65,478,468
66,497,458
67,516,455
68,530,459
69,537,473
70,539,494
71,534,519
72,526,542
73,518,557
74,510,566
75,507,564
76,507,551
77,509,530
78,514,505
79,517,480
80,517,460
81,515,449
82,506,446
83,496,452
84,485,466
85,477,484
86,473,505
87,474,522
88,482,531
89,496,536
90,516,535
91,534,527
92,549,519
93,558,510
94,558,505
95,550,502
96,534,502
97,516,502
98,495,505
99,477,505
100,464,505
101,459,501
102,462,494
103,474,485
104,490,480
105,506,474
106,521,474
107,532,480
108,539,492
109,539,506
110,534,523
111,526,537
112,518,546
113,510,548
114,504,544
115,502,531
116,502,515
117,503,494
118,506,478
119,507,464
120,506,458
121,503,458
122,499,465
123,494,480
124,491,495
125,491,512
126,492,525
127,499,533
128,509,536
129,519,534
130,531,526
131,539,518
132,541,507
133,540,500
134,532,495
135,520,494
136,505,494
137,491,494
138,479,495
139,472,496
140,471,496
141,475,496
142,485,494
143,497,493
144,512,493
145,523,493
146,532,496
147,536,504
148,536,511
149,532,520
150,523,525
151,516,529
152,507,529
153,501,525
154,496,516
155,496,505
156,496,492
157,498,481
158,502,472
159,502,471
160,503,471
161,503,480
162,503,490
163,503,502
164,503,514
165,504,524
166,508,528
167,513,530
168,518,527
169,522,523
170,525,514
171,525,505
172,523,496
173,519,492
174,511,490
175,502,490
176,495,491
177,489,494
178,485,495
179,485,498
180,490,500
181,496,501
182,504,501
183,514,501
184,521,501
185,527,502
186,528,504
187,527,506
188,523,509
189,518,511
190,511,513
191,503,513
192,499,510
193,496,506
194,496,501
195,496,494
196,500,491
197,503,486
198,506,485
199,509,486
200,510,492
201,511,497
202,511,505
203,510,511
204,510,516
205,510,518
206,510,518
207,511,517
208,512,512
209,513,506
210,513,501
211,512,495
212,510,494
213,508,493
214,504,493
215,502,494
216,501,496
217,500,500
218,501,504
219,502,505
220,505,506
221,509,506
222,514,506
223,516,506
224,518,506
225,517,506
226,517,506
227,514,506
228,511,506
229,507,506
230,504,505
231,502,505
232,502,505
233,502,504
234,503,502
235,505,501
236,507,500
237,508,500
238,510,501
239,511,502
240,511,504
241,510,505
242,510,505
243,510,506
244,510,506
245,510,506
246,510,505
247,510,505
248,510,504
249,510,504
250,510,503
251,509,503
252,509,503
253,509,503
254,509,503
255,509,504
256,509,504
257,509,504
258,509,504
259,509,503
260,509,504
261,509,503
262,509,503
263,509,503
264,509,503
265,509,503
266,509,503
267,509,503
268,509,503
269,509,503
270,509,503
271,509,503
272,509,503
273,509,503
274,509,503
275,509,503
276,509,503
277,509,504
278,509,504
279,509,503
280,509,503
281,509,503
282,509,503
283,509,503
284,509,503
285,509,504
286,509,503
287,509,503
288,509,503
289,509,503
290,509,503
291,509,503
292,509,503
293,509,503
294,509,503
295,509,503
296,509,503
297,509,504
298,509,503
299,509,503
300,509,503