time (s), potA, potB
169,506,643
170,508,655
171,511,672
172,513,696
173,515,715
174,516,729
175,517,741
176,517,747
177,518,747
178,518,740
179,517,729
180,517,714
181,516,697
182,514,673
183,512,658
184,508,647
185,505,640
186,501,641
187,499,647
188,497,658
189,497,673
190,497,695
191,501,711
192,506,724
193,510,735
194,516,740
195,519,740
196,524,735
197,528,724
198,529,712
199,528,698
200,524,676
201,519,664
202,514,654
203,507,649
204,500,649
205,493,655
206,490,663
207,487,674
208,488,695
209,491,706
210,496,717
211,505,724
212,514,729
213,522,729
214,530,725
215,533,718
216,537,710
217,537,699
218,532,686
219,526,673
220,517,667
221,507,663
222,497,662
223,490,665
224,483,671
225,481,677
226,481,693
227,485,699
228,492,707
229,502,712
230,513,715
231,523,716
232,532,715
233,539,711
234,542,706
235,541,700
236,537,696
237,530,691
238,518,684
239,508,677
240,497,676
241,489,676
242,481,678
243,478,685
244,479,689
245,483,694
246,491,696
247,501,698
248,513,699
249,522,700
250,532,701
251,539,702
252,542,702
253,541,702
254,537,701
255,529,700
256,518,699
257,508,699
258,497,697
259,490,695
260,483,694
261,481,691
262,481,687
263,485,685
264,492,683
265,502,684
266,512,686
267,521,690
268,530,694
269,534,697
270,537,699
271,537,705
272,532,707
273,527,710
274,518,710
275,509,709
276,501,706
277,493,701
278,489,698
279,486,692
280,487,683
281,490,675
282,496,674
283,503,673
284,511,673
285,518,675
286,524,685
287,529,694
288,531,699
289,530,706
290,528,712
291,522,716
292,517,716
293,511,716
294,503,712
295,498,707
296,496,699
297,494,693
298,495,677
299,496,673
300,500,668
301,505,667
302,510,667
303,515,672
304,518,676
305,521,692
306,522,699
307,522,708
308,520,715
309,518,718
310,515,720
311,512,719
312,508,715
313,506,710
314,503,700
315,502,693
316,502,676
317,503,670
318,505,666
319,507,665
320,508,666
321,511,670
322,512,675
323,514,691
324,515,699
325,515,708
326,515,715
327,515,718
328,514,721
329,514,719
330,513,715
331,512,709
332,512,700
333,512,694
334,511,677
335,510,673
336,509,667
337,508,666
338,507,667
339,507,672
340,507,676
341,507,692
342,507,699
343,508,706
344,510,713
345,511,716
346,513,717
347,515,716
348,516,712
349,516,707
350,516,699
351,516,694
352,515,683
353,514,674
354,511,672
355,508,670
356,506,672
357,504,674
358,502,683
359,502,694
360,503,699
361,505,704
362,507,710
363,510,712
364,513,713
365,516,712
366,517,709
367,518,705
368,518,699
369,518,694
370,517,687
371,515,680
372,512,676
373,508,675
374,505,676
375,502,681
376,501,687
377,500,694
378,501,698
379,502,700
380,506,704
381,509,706
382,513,706
383,516,706
384,518,704
385,520,700
386,520,699
387,519,696
388,518,694
389,516,690
390,512,687
391,507,687
392,504,688
393,501,690
394,500,693
395,500,695
396,500,696
397,502,698
398,506,699
399,509,699
400,513,700
401,516,699
402,518,699
403,519,699
404,520,698
405,519,698
406,518,696
407,515,696
408,512,695
409,508,695
410,505,695
411,502,695
412,501,695
413,501,695
414,501,695
415,503,695
416,507,695
417,510,696
418,513,696
419,516,696
420,517,696
421,518,696
422,518,697
423,518,698
424,516,698
425,514,698
426,512,698
427,508,698
428,506,698
429,503,697
430,502,696
431,502,695
432,503,695
433,506,694
434,508,694
435,511,694
436,513,694
437,515,695
438,516,695
439,517,696
440,517,698
441,516,698
442,515,699
443,513,699
444,511,699
445,508,699
446,507,698
447,506,698
448,506,696
449,506,695
450,507,694
451,507,694
452,509,693
453,511,693
454,512,694
455,514,694
456,515,696
457,515,697
458,515,698
459,514,699
460,513,699
461,512,699
462,511,699
463,509,699
464,508,698
465,508,697
466,507,696
467,508,694
468,508,694
469,509,694
470,510,694
471,511,694
472,511,694
473,512,695
474,512,696
475,512,697
476,512,698
477,512,699
478,511,699
479,511,699
480,511,699
481,511,698
482,511,698
483,510,697
484,511,696
485,511,695
486,511,695
487,511,695
488,511,695
489,511,695
490,511,695
491,511,696
492,511,696
493,511,697
494,511,697
495,511,698
496,511,697
497,511,698
498,511,697
499,511,697
500,511,696