time (s), potA, potB
216,514,687
217,522,674
218,530,668
219,531,668
220,528,676
221,520,693
222,510,705
223,501,716
224,496,722
225,492,722
226,496,716
227,501,709
228,510,694
229,518,674
230,522,665
231,525,662
232,522,665
233,516,674
234,507,694
235,499,705
236,494,716
237,491,720
238,496,719
239,502,714
240,515,704
241,519,695
242,528,681
243,531,674
244,529,674
245,523,677
246,516,692
247,503,700
248,496,710
249,491,713
250,489,712
251,491,710
252,500,700
253,508,691
254,517,676
255,523,672
256,526,673
257,525,675
258,520,690
259,514,700
260,504,711
261,501,716
262,497,719
263,497,717
264,502,711
265,507,700
266,514,688
267,518,673
268,520,671
269,520,670
270,518,674
271,511,686
272,504,698
273,499,707
274,496,712
275,496,716
276,499,714
277,506,710
278,514,701
279,518,694
280,524,686
281,526,677
282,524,679
283,519,686
284,512,695
285,503,700
286,497,706
287,494,711
288,493,710
289,496,705
290,502,700
291,509,694
292,516,685
293,519,676
294,523,675
295,522,686
296,518,695
297,514,700
298,508,708
299,503,713
300,501,715
301,501,713
302,501,710
303,506,700
304,511,694
305,515,683
306,517,675
307,517,674
308,516,675
309,513,686
310,507,695
311,503,700
312,501,709
313,500,711
314,501,712
315,504,710
316,509,705
317,515,699
318,518,695
319,521,689
320,521,686
321,518,687
322,515,692
323,508,696
324,503,700
325,500,703
326,497,705
327,497,704
328,501,702
329,505,700
330,510,695
331,515,691
332,518,688
333,519,687
334,518,691
335,517,696
336,514,699
337,509,703
338,505,708
339,502,710
340,501,709
341,502,705
342,506,699
343,508,695
344,512,688
345,514,684
346,515,682
347,514,683
348,514,689
349,511,695
350,507,700
351,506,705
352,505,709
353,505,710
354,507,710
355,508,705
356,512,700
357,514,697
358,516,694
359,516,691
360,515,689
361,514,691
362,509,694
363,507,696
364,503,698
365,502,699
366,501,701
367,502,701
368,506,700
369,508,699
370,513,698
371,515,696
372,517,695
373,518,695
374,517,696
375,515,698
376,512,699
377,508,701
378,506,703
379,505,703
380,504,701
381,505,700
382,506,698
383,508,695
384,510,694
385,512,692
386,514,692
387,513,694
388,512,696
389,512,698
390,510,699
391,508,703
392,507,703
393,507,704
394,508,703
395,509,701
396,510,699
397,512,697
398,512,695
399,512,694
400,512,694
401,511,694
402,508,695
403,508,697
404,507,699
405,507,700
406,507,700
407,508,701
408,509,700
409,512,700
410,512,699
411,514,698
412,514,699
413,514,698
414,513,698
415,512,698
416,509,698
417,508,698
418,507,698
419,506,702
420,506,698
421,507,698
422,507,697
423,509,696
424,510,696
425,511,697
426,511,698
427,512,699
428,512,699
429,511,700
430,511,700
431,510,700
432,510,700
433,510,700
434,510,699
435,510,698
436,510,698
437,510,697
438,510,697
439,510,697
440,509,698
441,509,698
442,509,698
443,509,698
444,509,698
445,509,698
446,510,699
447,510,698
448,510,698
449,510,698
450,510,698
451,510,699
452,510,698
453,510,698
454,509,698
455,510,699
456,509,698
457,510,699
458,510,699
459,510,699
460,510,699
461,510,698
462,510,699
463,510,699
464,509,699
465,509,699
466,510,698
467,510,698
468,509,699
469,510,698
470,509,698
471,509,698
472,509,698
473,510,698
474,509,698
475,510,698
476,509,698
477,510,698
478,509,698
479,510,699
480,510,699
481,510,699
482,510,698
483,510,699
484,510,699
485,510,698
486,510,699
487,510,699
488,510,699
489,510,698
490,510,699
491,510,698
492,510,698
493,509,699
494,510,699
495,509,699
496,509,699
497,509,698
498,509,699
499,509,698
500,509,698