time (s), potA, potB
236,515,667
237,507,666
238,499,669
239,491,674
240,488,683
241,486,694
242,489,698
243,493,702
244,502,703
245,512,703
246,519,702
247,529,701
248,533,700
249,535,700
250,533,700
251,528,700
252,519,702
253,511,701
254,501,701
255,494,699
256,489,696
257,488,692
258,490,683
259,493,675
260,501,672
261,507,672
262,515,673
263,519,676
264,522,690
265,528,699
266,522,707
267,520,716
268,518,719
269,515,721
270,511,718
271,508,715
272,507,706
273,506,696
274,506,681
275,506,671
276,506,665
277,505,663
278,505,664
279,504,670
280,504,677
281,503,695
282,504,702
283,507,710
284,508,716
285,513,717
286,517,716
287,518,713
288,522,707
289,523,700
290,521,694
291,518,686
292,515,677
293,508,676
294,502,676
295,497,677
296,494,685
297,492,690
298,492,695
299,497,697
300,501,697
301,508,699
302,515,698
303,521,699
304,525,700
305,527,700
306,527,700
307,523,701
308,518,701
309,514,701
310,507,700
311,501,699
312,496,697
313,496,695
314,496,687
315,497,683
316,501,676
317,505,676
318,510,676
319,514,684
320,517,691
321,518,697
322,518,701
323,517,707
324,517,711
325,515,713
326,514,712
327,511,710
328,509,704
329,508,697
330,508,692
331,506,683
332,506,675
333,506,673
334,505,673
335,505,676
336,505,682
337,506,691
338,507,697
339,507,701
340,510,707
341,513,710
342,514,711
343,517,710
344,517,706
345,518,701
346,518,698
347,517,696
348,514,691
349,511,687
350,506,686
351,502,685
352,501,686
353,500,689
354,500,693
355,501,695
356,503,696
357,507,696
358,512,698
359,515,698
360,518,699
361,518,700
362,519,699
363,518,700
364,517,699
365,515,699
366,511,699
367,507,698
368,504,697
369,502,695
370,502,692
371,502,690
372,503,687
373,506,687
374,508,688
375,510,691
376,513,695
377,514,696
378,515,698
379,515,701
380,515,703
381,514,704
382,513,704
383,513,703
384,511,699
385,510,698
386,508,695
387,508,693
388,507,689
389,507,687
390,507,686
391,507,686
392,507,690
393,507,694
394,508,696
395,509,698
396,510,700
397,512,701
398,513,701
399,514,701
400,515,700
401,515,699
402,514,698
403,514,696
404,512,695
405,509,695
406,507,694
407,506,693
408,505,694
409,505,694
410,505,695
411,506,695
412,507,695
413,508,696
414,511,696
415,512,696
416,513,697
417,514,698
418,514,698
419,514,699
420,514,696
421,512,698
422,510,698
423,509,697
424,508,697
425,507,695
426,508,695
427,507,694
428,507,694
429,508,694
430,508,694
431,509,695
432,510,695
433,511,696
434,511,697
435,511,698
436,511,698
437,511,698
438,511,698
439,511,698
440,511,697
441,510,696
442,510,696
443,509,694
444,509,695
445,509,694
446,509,695
447,509,696
448,508,695
449,509,696
450,510,697
451,510,697
452,510,697
453,511,697
454,511,697
455,511,697
456,511,696
457,511,696
458,510,696
459,509,696
460,510,696
461,509,696
462,510,696
463,509,696
464,510,695
465,510,696
466,509,696
467,510,696
468,509,696
469,509,696
470,510,697
471,510,696
472,510,697
473,510,696
474,509,697
475,512,697
476,510,698
477,510,696
478,510,697
479,510,697
480,510,697
481,510,697
482,511,696
483,510,696
484,510,697
485,510,696
486,510,696
487,509,696
488,509,696
489,509,696
490,509,696
491,509,695
492,510,696
493,509,696
494,510,696
495,510,696
496,510,696
497,510,696
498,510,697
499,510,697
500,510,697